"","county_fips","total_flu","total_asymp_flu","percent_asymp_flu","percent_5_12_flu","percent_18_49_flu","percent_0_4_flu","percent_50_64_flu","percent_65_plus_flu","percent_13_17_flu","percent_female_flu","percent_white_flu","percent_black_flu","percent_hispanic_flu","percent_asian_flu","total_covid","total_rsv","total_all_cause","avg_temp","avg_humidity","percent_poor_health","days_poor_mental_health","percent_obese","rate_doctors","percent_unemployed","life_expectancy","percent_mental_distress","median_hh_income","population","percent_rural","percent_vaccinated","icu_beds","percent_asymp_flu_log","percent_asymp_flu_scale","percent_flu","percent_rsv","percent_covid","rate_icu_beds","median_hh_income_scale","population_scale","percent_65_plus_flu_scale","percent_white_flu_scale","percent_female_flu_scale","percent_poor_health_scale","percent_obese_scale","percent_mental_distress_scale","percent_rural_scale","percent_vaccinated_scale"
"1009","24019",276,105,0.380434782608696,0.235507246376812,0.326086956521739,0.115942028985507,0.126811594202899,0.072463768115942,0.123188405797101,0.561594202898551,0.646464646464647,0.303030303030303,0.0404040404040404,0.0101010101010101,482,113,25251,59.1486393565679,76.4224658285639,0.175,5.0666943753,0.386,33.85761,0.0359757242,74.795507987,0.172,54206,32726,0.5395776336,0.51,0,3.63872967042847,38.0434782608696,10.9302601877153,4.47507029424577,19.0883529365174,0,5.4206,0.32726,7.2463768115942,64.6464646464647,56.1594202898551,17.5,38.6,17.2,53.95776336,51
"1010","24021",1609,300,0.186451211932878,0.234307022995649,0.282162834058421,0.127408328154133,0.123679303915475,0.0870105655686762,0.145431945307645,0.523927905531386,0.666095890410959,0.101027397260274,0.157534246575342,0.0753424657534247,1249,317,205274,56.2912197512534,67.5939783806194,0.115,4.5849371826,0.332,56.10449,0.0295051834,79.947023987,0.144,116796,287079,0.2754115495,0.53,18,2.92558451365191,18.6451211932878,7.83830392548496,1.54427740483451,6.08455040579908,6.27005110091647,11.6796,2.87079,8.70105655686762,66.6095890410959,52.3927905531386,11.5,33.2,14.4,27.54115495,53
"1011","24023",165,69,0.418181818181818,0.2,0.309090909090909,0.121212121212121,0.109090909090909,0.115151515151515,0.145454545454545,0.56969696969697,0.925925925925926,0.037037037037037,0,0.037037037037037,224,62,19602,54.3354927621775,68.3866057768612,0.155,5.3571775153,0.44,48.77709,0.0345057732,76.658973737,0.168,59080,28579,0.8421162258,0.37,2,3.73333121668477,41.8181818181818,8.41750841750842,3.16294255688195,11.4274053667993,6.99814549144477,5.908,0.28579,11.5151515151515,92.5925925925926,56.969696969697,15.5,44,16.8,84.21162258,37
"1012","24025",1301,429,0.329746348962337,0.220599538816295,0.265949269792467,0.129900076863951,0.152190622598002,0.109146810146042,0.122213681783244,0.546502690238278,0.708860759493671,0.168776371308017,0.080168776371308,0.0421940928270042,1778,355,183928,57.4682155401228,70.4069013674859,0.126,4.981079968,0.322,53.99712,0.029675288,78.056391971,0.154,100334,263867,0.2092869954,0.53,19,3.4957386264036,32.9746348962337,7.07342003392632,1.93010308381541,9.6668261493628,7.20059727059466,10.0334,2.63867,10.9146810146042,70.8860759493671,54.6502690238278,12.6,32.2,15.4,20.92869954,53
"1013","24027",1334,367,0.275112443778111,0.235382308845577,0.281109445277361,0.122188905547226,0.138680659670165,0.0659670164917541,0.156671664167916,0.517991004497751,0.585657370517928,0.151394422310757,0.117529880478088,0.145418326693227,1197,254,208786,58.9179667595846,65.3446679808282,0.097,3.9738380921,0.275,183.54164,0.0262992176,82.529352599,0.12,133068,335411,0.1187751454,0.59,16,3.31459480756709,27.5112443778111,6.38931729138927,1.21655666567682,5.7331430268313,4.77026692624869,13.3068,3.35411,6.59670164917541,58.5657370517928,51.7991004497751,9.7,27.5,12,11.87751454,59
"1014","24029",217,84,0.387096774193548,0.331797235023041,0.19815668202765,0.179723502304147,0.0875576036866359,0.0599078341013825,0.142857142857143,0.543778801843318,0.764705882352941,0.0882352941176471,0.102941176470588,0.0441176470588235,245,73,18105,58.3650306919874,69.6143192890114,0.144,5.093622621,0.347,72.65179,0.0359564413,76.384015268,0.158,69695,19320,0.6962704448,0.56,6,3.65608963129094,38.7096774193548,11.985639326153,4.03203534935101,13.5321734327534,31.055900621118,6.9695,0.1932,5.99078341013825,76.4705882352941,54.3778801843318,14.4,34.7,15.8,69.62704448,56
"1015","24031",3417,478,0.13988879133743,0.248170910155107,0.280070237050044,0.148375768217735,0.116183786947615,0.0681884694176178,0.139010828211882,0.523266022827041,0.496290801186944,0.141691394658754,0.244807121661721,0.117210682492582,2631,600,590947,57.9372140741346,67.8424628443524,0.114,4.4211999953,0.247,134.71403,0.0290208901,83.537878329,0.127,118020,1052521,0.0267941295,0.56,150,2.63826266636425,13.988879133743,5.78224443139571,1.01531947873498,4.45217591425289,14.2514971197724,11.802,10.52521,6.81884694176178,49.6290801186944,52.3266022827041,11.4,24.7,12.7,2.67941295,56
"1016","24033",2800,505,0.180357142857143,0.24,0.301071428571429,0.140714285714286,0.131785714285714,0.0778571428571429,0.108571428571429,0.542142857142857,0.254267744833783,0.510332434860737,0.187780772686433,0.0476190476190476,2671,468,482543,59.0444654699384,66.3467874337946,0.159,4.4812311793,0.398,49.61761,0.035351776,77.87143596,0.133,93833,946971,0.0243455083,0.4,89,2.89235391910016,18.0357142857143,5.80259168612953,0.969861753253078,5.53525799773284,9.39838706781939,9.3833,9.46971,7.78571428571429,25.4267744833783,54.2142857142857,15.9,39.8,13.3,2.43455083,40
"1017","24035",325,110,0.338461538461538,0.28,0.224615384615385,0.153846153846154,0.0830769230769231,0.0738461538461539,0.184615384615385,0.532307692307692,0.877551020408163,0.0714285714285714,0.0510204081632653,0,410,101,33471,59.1193014160743,70.0546697300056,0.118,4.9412795158,0.35,31.4973,0.0276379218,79.525636057,0.152,109436,51711,0.590267474,0.54,0,3.52182536945077,33.8461538461538,9.70989812076126,3.01753756983657,12.2494099369604,0,10.9436,0.51711,7.38461538461539,87.7551020408163,53.2307692307692,11.8,35,15.2,59.0267474,54
"1018","24037",560,163,0.291071428571429,0.303571428571429,0.244642857142857,0.148214285714286,0.0892857142857143,0.05,0.164285714285714,0.532142857142857,0.772020725388601,0.129533678756477,0.0673575129533679,0.0310880829015544,518,132,59001,59.9533601531216,69.593140003005,0.13,4.9647390303,0.356,36.69148,0.0307134681,77.478809892,0.157,112154,114877,0.5674433321,0.43,12,3.37098360306566,29.1071428571429,9.49136455314317,2.23725021609803,8.77951221165743,10.4459552390818,11.2154,1.14877,5,77.2020725388601,53.2142857142857,13,35.6,15.7,56.74433321,43
"1019","24039",242,114,0.471074380165289,0.214876033057851,0.293388429752066,0.12396694214876,0.152892561983471,0.0950413223140496,0.119834710743802,0.545454545454545,0.730337078651685,0.224719101123595,0.0337078651685393,0.0112359550561798,277,63,17088,59.6276711208408,73.5348826928054,0.204,5.2867509049,0.467,36.60918,0.0477880031,74.672898366,0.18,53590,24546,0.5972786353,0.4,0,3.8524309082259,47.1074380165289,14.1619850187266,3.68679775280899,16.2102059925094,0,5.359,0.24546,9.50413223140496,73.0337078651685,54.5454545454545,20.4,46.7,18,59.72786353,40
"1020","24041",298,100,0.335570469798658,0.37248322147651,0.184563758389262,0.130872483221477,0.0939597315436242,0.0771812080536913,0.140939597315436,0.523489932885906,0.764150943396226,0.169811320754717,0.0566037735849057,0.00943396226415094,376,117,27924,59.1372826582195,72.6917927353381,0.13,4.6491667594,0.341,116.94041,0.0336326717,78.878143198,0.149,76583,37932,0.5194531791,0.52,16,3.51324688547078,33.5570469798658,10.6718235209855,4.18994413407821,13.465119610371,42.1807444901402,7.6583,0.37932,7.71812080536913,76.4150943396226,52.3489932885906,13,34.1,14.9,51.94531791,52
"1021","24043",1016,210,0.206692913385827,0.248031496062992,0.275590551181102,0.138779527559055,0.136811023622047,0.0698818897637795,0.130905511811024,0.509842519685039,0.778393351800554,0.0941828254847645,0.10803324099723,0.0193905817174515,707,197,94426,56.5162705965039,63.1665920591473,0.16,5.314882332,0.396,54.86101,0.0332198794,75.053522482,0.171,69271,155590,0.3222714198,0.5,48,3.02864908856713,20.6692913385827,10.7597483743884,2.08628979306547,7.48734458729587,30.8503117166913,6.9271,1.5559,6.98818897637795,77.8393351800554,50.9842519685039,16,39.6,17.1,32.22714198,50
"1022","24045",783,209,0.266922094508301,0.205619412515964,0.325670498084291,0.121328224776501,0.134099616858238,0.108556832694764,0.104725415070243,0.559386973180077,0.691275167785235,0.218120805369128,0.0771812080536913,0.0134228187919463,862,244,84979,59.43992709405,72.940105116831,0.17,5.5512130234,0.376,64.43547,0.0384773542,75.031210603,0.175,68851,104664,0.2686990771,0.46,24,3.2843717419621,26.6922094508301,9.21404111604043,2.87129761470481,10.143682556867,22.9305205228159,6.8851,1.04664,10.8556832694764,69.1275167785235,55.9386973180077,17,37.6,17.5,26.86990771,46
"1023","24047",650,152,0.233846153846154,0.195384615384615,0.284615384615385,0.110769230769231,0.121538461538462,0.146153846153846,0.141538461538462,0.521538461538462,0.83969465648855,0.0954198473282443,0.0458015267175573,0.0190839694656489,929,147,51374,59.3572098561449,74.0874165287055,0.133,5.0294303487,0.377,84.69472,0.0502680167,79.133439371,0.159,75969,53866,0.4095882577,0.53,6,3.15207834394469,23.3846153846154,12.6523144002803,2.86136956437108,18.0830770428621,11.1387517172242,7.5969,0.53866,14.6153846153846,83.969465648855,52.1538461538462,13.3,37.7,15.9,40.95882577,53
"1024","24510",2045,473,0.231295843520782,0.193643031784841,0.321760391198044,0.124694376528117,0.145721271393643,0.120293398533007,0.0938875305623472,0.566748166259169,0.374275782155272,0.52954808806489,0.0660486674391657,0.0301274623406721,2058,439,367333,58.9426799179699,66.5634581972215,0.196,5.7544521679,0.365,115.87204,0.0426719462,71.030060141,0.174,54735,569931,0,0.48,508,3.14111250600312,23.1295843520782,5.56715568707413,1.19510090299537,5.6025459188257,89.1335968740076,5.4735,5.69931,12.0293398533007,37.4275782155272,56.6748166259169,19.6,36.5,17.4,0,48
"1025","25001",181,79,0.43646408839779,0.176795580110497,0.265193370165746,0.0828729281767956,0.149171270718232,0.209944751381215,0.116022099447514,0.535911602209945,0.942857142857143,0.0142857142857143,0.0428571428571429,0,329,82,86036,53.0447868419248,77.126838223469,0.107,4.8632780594,0.289,89.9269,0.047415531,79.472413649,0.158,89774,232457,0.0279349858,0.57,34,3.77612100718929,43.646408839779,2.10377051466828,0.953089404435353,3.82398065925892,14.6263610044008,8.9774,2.32457,20.9944751381215,94.2857142857143,53.5911602209945,10.7,28.9,15.8,2.79349858,57
"1026","25003",284,89,0.313380281690141,0.151408450704225,0.387323943661972,0.119718309859155,0.190140845070423,0.0563380281690141,0.0950704225352113,0.556338028169014,0.8,0.0571428571428571,0.107142857142857,0.0357142857142857,469,111,49165,49.5367069214131,72.4818672701162,0.125,5.1205233345,0.313,109.59373,0.0435919369,77.334638746,0.165,71102,127859,0.3468680731,0.52,24,3.44483231755903,31.3380281690141,5.77646699888132,2.25770365097122,9.53930641716668,18.7706770739643,7.1102,1.27859,5.63380281690141,80,55.6338028169014,12.5,31.3,16.5,34.68680731,52
"1027","25005",657,189,0.287671232876712,0.120243531202435,0.19482496194825,0.0837138508371385,0.135464231354642,0.397260273972603,0.0684931506849315,0.581430745814307,0.721649484536082,0.0274914089347079,0.223367697594502,0.0274914089347079,937,140,190522,53.2239482438363,74.5539048810589,0.14,4.994079176,0.301,50.50296,0.0464405928,77.718008916,0.166,80702,580068,0.1044388812,0.54,96,3.35923318256312,28.7671232876712,3.44842065483251,0.734823275002362,4.91806720483724,16.5497838184489,8.0702,5.80068,39.7260273972603,72.1649484536082,58.1430745814307,14,30.1,16.6,10.44388812,54
"1028","25007",5,4,0.8,0,0.4,0,0.4,0.2,0,0.2,1,0,0,0,21,1,5366,53.4933511755937,76.625697031253,0.112,5.212874026,0.276,47.4001,0.0524395329,82.126626699,0.154,89136,20868,0.3172815534,0.4,0,4.38202663467388,80,0.93179276928811,0.186358553857622,3.91352963101006,0,8.9136,0.20868,20,100,20,11.2,27.6,15.4,31.72815534,40
"1029","25009",1437,338,0.235212247738344,0.160751565762004,0.257480862908838,0.11482254697286,0.167014613778706,0.202505219206681,0.0974251913709116,0.554627696590118,0.678181818181818,0.0436363636363636,0.234545454545455,0.0436363636363636,1633,378,457127,51.5958941384614,72.2795364264437,0.127,5.0885538106,0.301,74.09482,0.039288913,79.70932155,0.16,92118,806765,0.0515454497,0.56,98,3.15790319539209,23.5212247738344,3.14354654177067,0.826903683221512,3.57231141455219,12.1472795671602,9.2118,8.06765,20.2505219206681,67.8181818181818,55.4627696590118,12.7,30.1,16,5.15454497,56
"1030","25011",86,48,0.558139534883721,0.151162790697674,0.290697674418605,0.0581395348837209,0.232558139534884,0.197674418604651,0.0697674418604651,0.488372093023256,0.857142857142857,0,0.114285714285714,0.0285714285714286,217,10,27959,50.4449794959781,72.0745853212193,0.124,5.5443213751,0.278,63.36689,0.033733619,79.663368506,0.165,69929,70894,0.5485365133,0.56,6,4.02202390064248,55.8139534883721,3.07593261561572,0.357666583211131,7.76136485568153,8.4633396338195,6.9929,0.70894,19.7674418604651,85.7142857142857,48.8372093023256,12.4,27.8,16.5,54.85365133,56
"1031","25013",688,205,0.29796511627907,0.145348837209302,0.236918604651163,0.0901162790697674,0.165697674418605,0.270348837209302,0.0915697674418605,0.556686046511628,0.546268656716418,0.0567164179104478,0.376119402985075,0.0208955223880597,1188,210,238157,51.7759621162508,71.5774018993625,0.168,5.8673372892,0.358,66.56322,0.0492338417,76.883803005,0.187,64030,461041,0.0952739763,0.53,119,3.39439132719316,29.796511627907,2.88885063214602,0.881771268532943,4.98830603341493,25.8111534548988,6.403,4.61041,27.0348837209302,54.6268656716418,55.6686046511628,16.8,35.8,18.7,9.52739763,53
"1032","25015",172,77,0.447674418604651,0.191860465116279,0.337209302325581,0.0581395348837209,0.162790697674419,0.168604651162791,0.0813953488372093,0.587209302325581,0.8,0.0266666666666667,0.133333333333333,0.04,370,35,57773,51.4160989445409,71.3368371226481,0.116,5.37225083,0.264,128.11626,0.0338203797,80.276334818,0.162,81878,162588,0.285469601,0.61,11,3.80148113102832,44.7674418604651,2.97716926592007,0.605819327367455,6.40437574645596,6.76556695451079,8.1878,1.62588,16.8604651162791,80,58.7209302325581,11.6,26.4,16.2,28.5469601,61
"1033","25017",2057,356,0.173067574137093,0.189110354885756,0.29606222654351,0.10257656781721,0.145843461351483,0.161400097228974,0.105007292173068,0.543996110841031,0.633640552995392,0.0506912442396313,0.169354838709677,0.1463133640553,2114,509,730129,52.7201551665337,71.0193309983998,0.102,4.5569380749,0.234,124.60195,0.0306930345,81.702078764,0.132,118494,1617105,0.0353774076,0.59,216,2.85109702718717,17.3067574137093,2.8173103657025,0.697137081255504,2.89537876183524,13.3572031500737,11.8494,16.17105,16.1400097228974,63.3640552995392,54.3996110841031,10.2,23.4,13.2,3.53774076,59
"1034","25019",8,4,0.5,0.25,0.5,0,0.125,0.125,0,0.25,1,0,0,0,34,3,4256,53.0161992712309,81.1938535670665,0.105,4.5426893551,0.273,41.40501,0.0631672598,83.151062438,0.143,107613,14421,0.1574184497,0.14,0,3.91202300542815,50,1.8796992481203,0.704887218045113,7.98872180451128,0,10.7613,0.14421,12.5,100,25,10.5,27.3,14.3,15.74184497,14
"1035","25021",1046,258,0.246653919694073,0.200764818355641,0.28585086042065,0.0841300191204589,0.15774378585086,0.154875717017208,0.116634799235182,0.537284894837476,0.694835680751174,0.0751173708920188,0.129107981220657,0.10093896713615,1198,197,316441,53.5275341587539,70.0437471962573,0.104,4.5725398671,0.247,119.66791,0.0333396201,81.270371299,0.138,115770,725531,0.0202222923,0.6,59,3.20540112628484,24.6653919694073,3.30551350804731,0.622548911171435,3.78585581514406,8.13197506378087,11.577,7.25531,15.4875717017208,69.4835680751174,53.7284894837476,10.4,24.7,13.8,2.02222923,60
"1036","25023",834,196,0.235011990407674,0.218225419664269,0.235011990407674,0.106714628297362,0.112709832134293,0.199040767386091,0.128297362110312,0.539568345323741,0.809667673716012,0.0362537764350453,0.13595166163142,0.0181268882175227,989,153,222207,53.507913603769,72.2560884162312,0.115,4.7127243561,0.288,63.41428,0.0397375999,79.042640516,0.153,102647,533069,0.1246507755,0.57,47,3.15705144285986,23.5011990407674,3.75325709811122,0.688547165480835,4.45080488013429,8.81686986112492,10.2647,5.33069,19.9040767386091,80.9667673716012,53.9568345323741,11.5,28.8,15.3,12.46507755,57
"1037","25025",679,231,0.34020618556701,0.120765832106038,0.310751104565538,0.0795287187039764,0.191458026509573,0.24300441826215,0.0544918998527246,0.552282768777614,0.486559139784946,0.185483870967742,0.244623655913978,0.0833333333333333,1060,190,234978,53.7880980175919,69.5383086552542,0.148,5.077879667,0.254,157.40783,0.036264122,80.400563805,0.152,84548,766381,4.51164e-05,0.49,447,3.52696676895119,34.020618556701,2.88963222088876,0.80858633574207,4.51106060992944,58.3260806309133,8.4548,7.66381,24.300441826215,48.6559139784946,55.2282768777614,14.8,25.4,15.2,0.00451164,49
"1038","25027",1089,244,0.224058769513315,0.176308539944904,0.235996326905418,0.0982552800734619,0.133149678604224,0.262626262626263,0.09366391184573,0.543617998163453,0.667355371900826,0.0330578512396694,0.223140495867769,0.0764462809917355,1484,305,339689,51.8355160500829,70.1001716810258,0.127,5.0275881293,0.312,93.38433,0.0390975134,79.010852649,0.165,86078,862927,0.2117581147,0.55,169,3.10932328834833,22.4058769513315,3.20587360791783,0.897880119756601,4.36870195973376,19.5845071483451,8.6078,8.62927,26.2626262626263,66.7355371900826,54.3617998163453,12.7,31.2,16.5,21.17581147,55
"1039","26001",26,13,0.5,0.115384615384615,0.230769230769231,0.192307692307692,0.0384615384615385,0.153846153846154,0.269230769230769,0.538461538461538,1,0,0,0,48,9,4279,47.5473050309769,74.7527437537052,0.163,5.4873532185,0.359,48.85198,0.0695131476,75.377034842,0.18,53788,10417,0.9290842923,0.25,0,3.91202300542815,50,6.07618602477214,2.10329516242113,11.2175741995793,0,5.3788,0.10417,15.3846153846154,100,53.8461538461538,16.3,35.9,18,92.90842923,25
"1041","26005",408,128,0.313725490196078,0.17156862745098,0.306372549019608,0.100490196078431,0.137254901960784,0.198529411764706,0.0857843137254902,0.549019607843137,0.802395209580838,0.029940119760479,0.11377245508982,0.0538922155688623,531,100,67914,51.9078216743386,70.511079381983,0.148,5.3590387128,0.381,20.6697,0.0371570709,77.639431904,0.169,75893,121210,0.6757813148,0.44,0,3.44593327550355,31.3725490196078,6.00759784433254,1.47245045204229,7.81871190034455,0,7.5893,1.2121,19.8529411764706,80.2395209580838,54.9019607843137,14.8,38.1,16.9,67.57813148,44
"1042","26007",115,36,0.31304347826087,0.173913043478261,0.278260869565217,0.139130434782609,0.173913043478261,0.121739130434783,0.11304347826087,0.565217391304348,0.975,0.025,0,0,151,19,11716,47.2801513241281,75.293868046637,0.166,5.7345233843,0.406,76.14301,0.0500303214,77.216394271,0.186,54161,28847,0.4663922233,0.37,9,3.44375699608095,31.304347826087,9.8156367360874,1.62171389552748,12.8883578012974,31.1990848268451,5.4161,0.28847,12.1739130434783,97.5,56.5217391304348,16.6,40.6,18.6,46.63922233,37
"1043","26009",79,42,0.531645569620253,0.126582278481013,0.253164556962025,0.139240506329114,0.126582278481013,0.291139240506329,0.0632911392405063,0.531645569620253,0.931034482758621,0.0344827586206897,0,0.0344827586206897,107,25,10256,47.948674070858,70.8674463697678,0.14,5.2212378737,0.356,67.19019,0.0583052861,79.484356126,0.168,71945,24249,1,0.39,0,3.97339195180444,53.1645569620253,7.70280811232449,2.43759750390016,10.4329173166927,0,7.1945,0.24249,29.1139240506329,93.1034482758621,53.1645569620253,14,35.6,16.8,100,39
"1044","26011",70,26,0.371428571428571,0.257142857142857,0.342857142857143,0.1,0.0571428571428571,0.114285714285714,0.128571428571429,0.557142857142857,0.909090909090909,0.0909090909090909,0,0,163,19,9223,48.9419355370281,73.0246486698421,0.17,5.5856485969,0.379,40.06678,0.0737860722,75.175292741,0.184,53615,15089,0.8754166111,0.34,5,3.61477148196021,37.1428571428571,7.58972134880191,2.06006722324623,17.6732082836387,33.1367221154483,5.3615,0.15089,11.4285714285714,90.9090909090909,55.7142857142857,17,37.9,18.4,87.54166111,34
"1045","26015",266,101,0.379699248120301,0.169172932330827,0.25187969924812,0.135338345864662,0.169172932330827,0.195488721804511,0.0789473684210526,0.526315789473684,0.881188118811881,0.0297029702970297,0.0495049504950495,0.0396039603960396,353,69,34679,51.5095103171661,70.8592092671488,0.136,5.1013517943,0.367,30.16256,0.0385692264,78.139567855,0.165,71173,63554,0.8711853003,0.42,0,3.63679439404765,37.9699248120301,7.67034804925171,1.98967674961792,10.1790709074656,0,7.1173,0.63554,19.5488721804511,88.1188118811881,52.6315789473684,13.6,36.7,16.5,87.11853003,42
"1046","26017",250,99,0.396,0.168,0.28,0.14,0.108,0.2,0.104,0.528,0.857142857142857,0.0510204081632653,0.0306122448979592,0.0612244897959184,327,80,41426,50.2122263377932,72.5725497007469,0.158,5.5386673235,0.388,44.6667,0.0518960445,75.251932958,0.18,56388,102821,0.28939108,0.48,32,3.67882911826043,39.6,6.03485733597258,1.93115434751122,7.89359339545213,31.1220470526449,5.6388,1.02821,20,85.7142857142857,52.8,15.8,38.8,18,28.939108,48
"1047","26019",15,7,0.466666666666667,0,0.0666666666666667,0.0666666666666667,0.333333333333333,0.266666666666667,0.266666666666667,0.466666666666667,1,0,0,0,80,11,6676,49.1685077967884,71.9974681557279,0.135,5.2977603894,0.337,60.36328,0.0531854055,77.595624844,0.164,65846,18297,0.855147468,0.47,0,3.8430301339412,46.6666666666667,2.24685440383463,1.64769322947873,11.983223487118,0,6.5846,0.18297,26.6666666666667,100,46.6666666666667,13.5,33.7,16.4,85.5147468,47
"1048","26021",462,172,0.372294372294372,0.186147186147186,0.257575757575758,0.0844155844155844,0.216450216450216,0.194805194805195,0.0606060606060606,0.536796536796537,0.695652173913043,0.233695652173913,0.0543478260869565,0.016304347826087,575,97,77206,52.3675727462703,71.943238866278,0.164,5.343253176,0.371,79.68596,0.0455744984,76.908521416,0.171,61790,152900,0.3009668472,0.45,20,3.6170997717198,37.2294372294372,5.9839908815377,1.25637903789861,7.44760769888351,13.080444735121,6.179,1.529,19.4805194805195,69.5652173913043,53.6796536796537,16.4,37.1,17.1,30.09668472,45
"1049","26023",199,71,0.35678391959799,0.185929648241206,0.201005025125628,0.155778894472362,0.105527638190955,0.251256281407035,0.100502512562814,0.603015075376884,0.902439024390244,0.024390243902439,0.048780487804878,0.024390243902439,205,63,20359,51.1898203462208,72.4432053898492,0.174,5.5643270654,0.402,35.56741,0.0412418434,76.121142092,0.185,63634,44531,0.6941509518,0.46,10,3.57454523830491,35.678391959799,9.77454688344221,3.09445454098924,10.0692568397269,22.4562664211448,6.3634,0.44531,25.1256281407035,90.2439024390244,60.3015075376884,17.4,40.2,18.5,69.41509518,46
"1050","26025",299,102,0.341137123745819,0.183946488294314,0.317725752508361,0.133779264214047,0.137123745819398,0.140468227424749,0.0869565217391304,0.555183946488294,0.738738738738739,0.153153153153153,0.0900900900900901,0.018018018018018,414,124,66433,51.9140239540999,70.1716775020177,0.174,5.4208545808,0.399,57.54041,0.0482530231,74.353986657,0.178,59652,133289,0.3234234234,0.45,32,3.52969942588167,34.1137123745819,4.50077521713606,1.86654223051797,6.23184260834224,24.0079826542325,5.9652,1.33289,14.0468227424749,73.8738738738739,55.5183946488294,17.4,39.9,17.8,32.34234234,45
"1051","26027",123,77,0.626016260162602,0.203252032520325,0.252032520325203,0.105691056910569,0.105691056910569,0.260162601626016,0.0731707317073171,0.495934959349593,0.888888888888889,0,0.111111111111111,0,198,37,17446,52.5836395501808,70.1618141188629,0.159,5.3960063322,0.367,21.36628,0.0445050729,76.815868806,0.172,65703,51403,0.7410300645,0.46,0,4.13679125246936,62.6016260162602,7.05032672245787,2.12082998968245,11.3493064312736,0,6.5703,0.51403,26.0162601626016,88.8888888888889,49.5934959349593,15.9,36.7,17.2,74.10300645,46
"1052","26029",139,96,0.690647482014389,0.136690647482014,0.223021582733813,0.0647482014388489,0.172661870503597,0.237410071942446,0.165467625899281,0.510791366906475,0.827586206896552,0.0862068965517241,0.0517241379310345,0.0344827586206897,175,34,22515,47.502329554177,70.6646614149666,0.133,5.0012187215,0.329,84.33643,0.047324781,78.352307173,0.164,71362,26293,0.6980118216,0.38,0,4.23504444432524,69.0647482014389,6.17366200310904,1.5101043748612,7.77259604707972,0,7.1362,0.26293,23.7410071942446,82.7586206896552,51.0791366906475,13.3,32.9,16.4,69.80118216,38
"1053","26031",163,84,0.515337423312883,0.122699386503067,0.239263803680982,0.0674846625766871,0.220858895705521,0.294478527607362,0.0552147239263804,0.484662576687117,0.853333333333333,0.0266666666666667,0.0533333333333333,0.0666666666666667,185,40,16262,46.1501837273221,75.4829792149797,0.163,5.477799187,0.335,54.36471,0.0831067961,75.829119982,0.182,60849,25940,0.7884983776,0.3,0,3.94223678402464,51.5337423312883,10.0233673594884,2.45972205140819,11.3762144877629,0,6.0849,0.2594,29.4478527607362,85.3333333333333,48.4662576687117,16.3,33.5,18.2,78.84983776,30
"1054","26033",333,101,0.303303303303303,0.153153153153153,0.237237237237237,0.12012012012012,0.135135135135135,0.267267267267267,0.0870870870870871,0.546546546546547,0.871212121212121,0.053030303030303,0.0303030303030303,0.0454545454545455,262,68,28107,44.9146333306153,76.0422517395086,0.177,5.6585876188,0.401,70.62147,0.0636011496,77.919921801,0.177,58924,36293,0.511295365,0.36,6,3.41214821284891,30.3303303303303,11.8475824527698,2.41932614651155,9.32152132920625,16.5321136307277,5.8924,0.36293,26.7267267267267,87.1212121212121,54.6546546546547,17.7,40.1,17.7,51.1295365,36
"1055","26035",142,65,0.457746478873239,0.176056338028169,0.28169014084507,0.204225352112676,0.154929577464789,0.126760563380282,0.0563380281690141,0.507042253521127,0.870967741935484,0.0645161290322581,0.0645161290322581,0,191,27,13017,48.7755191811013,74.0283481362343,0.195,6.3936814492,0.374,28.97151,0.0697633031,73.297122456,0.201,47973,31352,0.8769769251,0.29,0,3.82373039828247,45.7746478873239,10.9088115541215,2.07421064761466,14.6731197664592,0,4.7973,0.31352,12.6760563380282,87.0967741935484,50.7042253521127,19.5,37.4,20.1,87.69769251,29
"1056","26037",100,44,0.44,0.19,0.29,0.18,0.08,0.23,0.03,0.61,0.888888888888889,0.0277777777777778,0.0833333333333333,0,198,49,20848,51.1764245584877,69.8933877311579,0.127,5.3113244796,0.38,30.21681,0.0390418145,80.094745247,0.159,80212,79748,0.5131938126,0.48,2,3.78418963391826,44,4.79662317728319,2.35034535686876,9.49731389102072,2.50789988463661,8.0212,0.79748,23,88.8888888888889,61,12.7,38,15.9,51.31938126,48
"1057","26039",79,40,0.506329113924051,0.240506329113924,0.329113924050633,0.126582278481013,0.0886075949367089,0.151898734177215,0.0632911392405063,0.658227848101266,0.928571428571429,0,0.0714285714285714,0,90,22,5386,45.9068613974437,77.0384409940442,0.158,5.7145384078,0.376,75.73463,0.0655109489,76.498593348,0.179,57600,13491,0.9983831229,0.33,6,3.92460178763501,50.6329113924051,14.6676568882287,4.08466394355737,16.7099888600074,44.474093840338,5.76,0.13491,15.1898734177215,92.8571428571429,65.8227848101266,15.8,37.6,17.9,99.83831229,33
"1058","26041",225,82,0.364444444444444,0.235555555555556,0.311111111111111,0.146666666666667,0.146666666666667,0.0666666666666667,0.0933333333333333,0.551111111111111,0.873239436619718,0.028169014084507,0.0563380281690141,0.0422535211267606,204,121,16293,44.9753833286419,79.1643066036529,0.156,5.6252963468,0.371,81.46418,0.0557533337,76.485647336,0.18,57019,36741,0.4266319811,0.4,9,3.59578903104792,36.4444444444444,13.8096114895968,7.42650217884981,12.5207144172344,24.4957948885441,5.7019,0.36741,6.66666666666667,87.3239436619718,55.1111111111111,15.6,37.1,18,42.66319811,40
